clip1_path,clip2_path,label
data/base_audio/clip_03383.wav,data/base_audio/clip_07376.wav,0
data/base_audio/clip_07254.wav,data/base_audio/clip_07254.wav,1
data/base_audio/clip_05141.wav,data/base_audio/clip_05281.wav,0
data/base_audio/clip_07594.wav,data/base_audio/clip_05695.wav,0
data/base_audio/clip_04071.wav,data/base_audio/clip_03345.wav,0
data/base_audio/clip_04991.wav,data/base_audio/clip_06977.wav,0
data/base_audio/clip_04395.wav,data/base_audio/clip_03126.wav,0
data/base_audio/clip_06572.wav,data/base_audio/clip_06572.wav,1
data/base_audio/clip_07660.wav,data/base_audio/clip_01549.wav,0
data/base_audio/clip_03845.wav,data/base_audio/clip_03845.wav,1
data/base_audio/clip_00942.wav,data/base_audio/clip_00942.wav,1
data/base_audio/clip_04468.wav,data/base_audio/clip_04468.wav,1
data/base_audio/clip_07817.wav,data/base_audio/clip_07817.wav,1
data/base_audio/clip_01758.wav,data/base_audio/clip_03612.wav,0
data/base_audio/clip_02209.wav,data/base_audio/clip_04236.wav,0
data/base_audio/clip_00113.wav,data/base_audio/clip_00113.wav,1
data/base_audio/clip_06290.wav,data/base_audio/clip_06290.wav,1
data/base_audio/clip_02026.wav,data/base_audio/clip_02026.wav,1
data/base_audio/clip_04365.wav,data/base_audio/clip_06637.wav,0
data/base_audio/clip_06498.wav,data/base_audio/clip_05569.wav,0
data/base_audio/clip_00495.wav,data/base_audio/clip_04310.wav,0
data/base_audio/clip_00602.wav,data/base_audio/clip_00602.wav,1
data/base_audio/clip_06699.wav,data/base_audio/clip_06699.wav,1
data/base_audio/clip_03829.wav,data/base_audio/clip_00218.wav,0
data/base_audio/clip_04573.wav,data/base_audio/clip_07323.wav,0
data/base_audio/clip_05799.wav,data/base_audio/clip_00999.wav,0
data/base_audio/clip_03459.wav,data/base_audio/clip_03459.wav,1
data/base_audio/clip_00603.wav,data/base_audio/clip_00014.wav,0
data/base_audio/clip_00714.wav,data/base_audio/clip_00714.wav,1
data/base_audio/clip_03707.wav,data/base_audio/clip_03707.wav,1
data/base_audio/clip_05154.wav,data/base_audio/clip_04389.wav,0
data/base_audio/clip_02879.wav,data/base_audio/clip_02879.wav,1
data/base_audio/clip_04752.wav,data/base_audio/clip_06166.wav,0
data/base_audio/clip_00440.wav,data/base_audio/clip_03451.wav,0
data/base_audio/clip_03597.wav,data/base_audio/clip_03597.wav,1
data/base_audio/clip_04860.wav,data/base_audio/clip_04860.wav,1
data/base_audio/clip_03027.wav,data/base_audio/clip_03027.wav,1
data/base_audio/clip_03911.wav,data/base_audio/clip_06566.wav,0
data/base_audio/clip_04393.wav,data/base_audio/clip_04393.wav,1
data/base_audio/clip_02590.wav,data/base_audio/clip_02590.wav,1
data/base_audio/clip_06633.wav,data/base_audio/clip_03116.wav,0
data/base_audio/clip_01370.wav,data/base_audio/clip_01370.wav,1
data/base_audio/clip_01401.wav,data/base_audio/clip_01401.wav,1
data/base_audio/clip_03878.wav,data/base_audio/clip_05276.wav,0
data/base_audio/clip_01970.wav,data/base_audio/clip_07517.wav,0
data/base_audio/clip_06129.wav,data/base_audio/clip_03620.wav,0
data/base_audio/clip_07299.wav,data/base_audio/clip_06977.wav,0
data/base_audio/clip_03388.wav,data/base_audio/clip_03388.wav,1
data/base_audio/clip_07101.wav,data/base_audio/clip_05712.wav,0
data/base_audio/clip_01493.wav,data/base_audio/clip_03906.wav,0
data/base_audio/clip_06513.wav,data/base_audio/clip_06513.wav,1
data/base_audio/clip_05166.wav,data/base_audio/clip_05166.wav,1
data/base_audio/clip_05469.wav,data/base_audio/clip_05469.wav,1
data/base_audio/clip_00980.wav,data/base_audio/clip_00980.wav,1
data/base_audio/clip_05585.wav,data/base_audio/clip_05585.wav,1
data/base_audio/clip_04764.wav,data/base_audio/clip_07575.wav,0
data/base_audio/clip_07448.wav,data/base_audio/clip_06647.wav,0
data/base_audio/clip_05649.wav,data/base_audio/clip_05649.wav,1
data/base_audio/clip_06234.wav,data/base_audio/clip_06234.wav,1
data/base_audio/clip_07513.wav,data/base_audio/clip_07513.wav,1
data/base_audio/clip_04462.wav,data/base_audio/clip_04462.wav,1
data/base_audio/clip_01284.wav,data/base_audio/clip_03139.wav,0
data/base_audio/clip_06607.wav,data/base_audio/clip_06898.wav,0
data/base_audio/clip_07392.wav,data/base_audio/clip_07392.wav,1
data/base_audio/clip_03658.wav,data/base_audio/clip_03658.wav,1
data/base_audio/clip_06775.wav,data/base_audio/clip_03235.wav,0
data/base_audio/clip_02278.wav,data/base_audio/clip_02278.wav,1
data/base_audio/clip_06792.wav,data/base_audio/clip_06792.wav,1
data/base_audio/clip_00185.wav,data/base_audio/clip_00185.wav,1
data/base_audio/clip_04506.wav,data/base_audio/clip_04506.wav,1
data/base_audio/clip_00587.wav,data/base_audio/clip_00587.wav,1
data/base_audio/clip_05422.wav,data/base_audio/clip_05422.wav,1
data/base_audio/clip_00667.wav,data/base_audio/clip_00667.wav,1
data/base_audio/clip_02490.wav,data/base_audio/clip_03077.wav,0
data/base_audio/clip_00541.wav,data/base_audio/clip_02800.wav,0
data/base_audio/clip_02704.wav,data/base_audio/clip_02704.wav,1
data/base_audio/clip_00770.wav,data/base_audio/clip_00770.wav,1
data/base_audio/clip_04762.wav,data/base_audio/clip_04470.wav,0
data/base_audio/clip_04810.wav,data/base_audio/clip_04105.wav,0
data/base_audio/clip_02840.wav,data/base_audio/clip_07428.wav,0
data/base_audio/clip_02040.wav,data/base_audio/clip_02643.wav,0
data/base_audio/clip_04681.wav,data/base_audio/clip_05819.wav,0
data/base_audio/clip_01565.wav,data/base_audio/clip_00976.wav,0
data/base_audio/clip_04648.wav,data/base_audio/clip_04648.wav,1
data/base_audio/clip_07059.wav,data/base_audio/clip_07059.wav,1
data/base_audio/clip_00309.wav,data/base_audio/clip_01392.wav,0
data/base_audio/clip_03663.wav,data/base_audio/clip_03663.wav,1
data/base_audio/clip_02440.wav,data/base_audio/clip_02440.wav,1
data/base_audio/clip_06490.wav,data/base_audio/clip_06490.wav,1
data/base_audio/clip_04680.wav,data/base_audio/clip_02975.wav,0
data/base_audio/clip_04395.wav,data/base_audio/clip_00578.wav,0
data/base_audio/clip_05521.wav,data/base_audio/clip_02764.wav,0
data/base_audio/clip_03629.wav,data/base_audio/clip_03629.wav,1
data/base_audio/clip_00460.wav,data/base_audio/clip_00460.wav,1
data/base_audio/clip_00015.wav,data/base_audio/clip_00015.wav,1
data/base_audio/clip_02940.wav,data/base_audio/clip_02940.wav,1
data/base_audio/clip_06792.wav,data/base_audio/clip_05243.wav,0
data/base_audio/clip_00664.wav,data/base_audio/clip_00664.wav,1
data/base_audio/clip_04067.wav,data/base_audio/clip_04067.wav,1
data/base_audio/clip_04570.wav,data/base_audio/clip_04570.wav,1
data/base_audio/clip_01376.wav,data/base_audio/clip_01376.wav,1
data/base_audio/clip_00470.wav,data/base_audio/clip_00470.wav,1
data/base_audio/clip_04432.wav,data/base_audio/clip_07113.wav,0
data/base_audio/clip_02333.wav,data/base_audio/clip_01257.wav,0
data/base_audio/clip_07588.wav,data/base_audio/clip_04936.wav,0
data/base_audio/clip_04410.wav,data/base_audio/clip_04410.wav,1
data/base_audio/clip_03393.wav,data/base_audio/clip_03393.wav,1
data/base_audio/clip_06394.wav,data/base_audio/clip_04917.wav,0
data/base_audio/clip_00001.wav,data/base_audio/clip_04342.wav,0
data/base_audio/clip_05844.wav,data/base_audio/clip_05844.wav,1
data/base_audio/clip_02951.wav,data/base_audio/clip_06246.wav,0
data/base_audio/clip_04815.wav,data/base_audio/clip_04815.wav,1
data/base_audio/clip_00947.wav,data/base_audio/clip_00947.wav,1
data/base_audio/clip_02198.wav,data/base_audio/clip_04280.wav,0
data/base_audio/clip_02127.wav,data/base_audio/clip_06808.wav,0
data/base_audio/clip_04583.wav,data/base_audio/clip_04583.wav,1
data/base_audio/clip_06931.wav,data/base_audio/clip_06931.wav,1
data/base_audio/clip_06540.wav,data/base_audio/clip_06540.wav,1
data/base_audio/clip_05759.wav,data/base_audio/clip_05759.wav,1
data/base_audio/clip_01402.wav,data/base_audio/clip_03821.wav,0
data/base_audio/clip_07443.wav,data/base_audio/clip_07443.wav,1
data/base_audio/clip_02253.wav,data/base_audio/clip_02117.wav,0
data/base_audio/clip_07060.wav,data/base_audio/clip_07060.wav,1
data/base_audio/clip_01595.wav,data/base_audio/clip_07317.wav,0
data/base_audio/clip_07057.wav,data/base_audio/clip_07057.wav,1
data/base_audio/clip_01968.wav,data/base_audio/clip_01968.wav,1
data/base_audio/clip_02162.wav,data/base_audio/clip_01297.wav,0
data/base_audio/clip_04965.wav,data/base_audio/clip_04965.wav,1
data/base_audio/clip_01684.wav,data/base_audio/clip_04248.wav,0
data/base_audio/clip_06518.wav,data/base_audio/clip_04108.wav,0
data/base_audio/clip_02957.wav,data/base_audio/clip_02957.wav,1
data/base_audio/clip_02419.wav,data/base_audio/clip_02419.wav,1
data/base_audio/clip_06976.wav,data/base_audio/clip_06976.wav,1
data/base_audio/clip_06963.wav,data/base_audio/clip_05221.wav,0
data/base_audio/clip_01383.wav,data/base_audio/clip_01383.wav,1
data/base_audio/clip_04326.wav,data/base_audio/clip_07606.wav,0
data/base_audio/clip_01512.wav,data/base_audio/clip_01512.wav,1
data/base_audio/clip_04586.wav,data/base_audio/clip_04586.wav,1
data/base_audio/clip_05159.wav,data/base_audio/clip_05159.wav,1
data/base_audio/clip_03542.wav,data/base_audio/clip_05705.wav,0
data/base_audio/clip_00662.wav,data/base_audio/clip_00662.wav,1
data/base_audio/clip_00124.wav,data/base_audio/clip_05397.wav,0
data/base_audio/clip_01855.wav,data/base_audio/clip_01855.wav,1
data/base_audio/clip_04533.wav,data/base_audio/clip_03491.wav,0
data/base_audio/clip_07806.wav,data/base_audio/clip_01850.wav,0
data/base_audio/clip_05079.wav,data/base_audio/clip_05079.wav,1
data/base_audio/clip_04261.wav,data/base_audio/clip_04261.wav,1
data/base_audio/clip_01101.wav,data/base_audio/clip_01500.wav,0
data/base_audio/clip_06502.wav,data/base_audio/clip_06502.wav,1
data/base_audio/clip_03108.wav,data/base_audio/clip_01097.wav,0
data/base_audio/clip_04779.wav,data/base_audio/clip_04779.wav,1
data/base_audio/clip_00228.wav,data/base_audio/clip_00228.wav,1
data/base_audio/clip_03012.wav,data/base_audio/clip_03012.wav,1
data/base_audio/clip_00981.wav,data/base_audio/clip_00981.wav,1
data/base_audio/clip_02064.wav,data/base_audio/clip_07907.wav,0
data/base_audio/clip_06380.wav,data/base_audio/clip_06380.wav,1
data/base_audio/clip_00730.wav,data/base_audio/clip_00730.wav,1
data/base_audio/clip_05153.wav,data/base_audio/clip_04208.wav,0
data/base_audio/clip_03071.wav,data/base_audio/clip_03071.wav,1
data/base_audio/clip_01026.wav,data/base_audio/clip_01026.wav,1
data/base_audio/clip_06175.wav,data/base_audio/clip_06175.wav,1
data/base_audio/clip_05425.wav,data/base_audio/clip_02383.wav,0
data/base_audio/clip_04303.wav,data/base_audio/clip_04303.wav,1
data/base_audio/clip_07405.wav,data/base_audio/clip_00513.wav,0
data/base_audio/clip_01778.wav,data/base_audio/clip_01778.wav,1
data/base_audio/clip_04838.wav,data/base_audio/clip_04838.wav,1
data/base_audio/clip_02757.wav,data/base_audio/clip_02757.wav,1
data/base_audio/clip_00966.wav,data/base_audio/clip_00966.wav,1
data/base_audio/clip_07051.wav,data/base_audio/clip_07051.wav,1
data/base_audio/clip_00731.wav,data/base_audio/clip_00731.wav,1
data/base_audio/clip_06770.wav,data/base_audio/clip_05746.wav,0
data/base_audio/clip_04803.wav,data/base_audio/clip_02459.wav,0
data/base_audio/clip_01890.wav,data/base_audio/clip_02333.wav,0
data/base_audio/clip_07962.wav,data/base_audio/clip_06379.wav,0
data/base_audio/clip_01870.wav,data/base_audio/clip_01870.wav,1
data/base_audio/clip_02689.wav,data/base_audio/clip_02689.wav,1
data/base_audio/clip_04172.wav,data/base_audio/clip_04827.wav,0
data/base_audio/clip_05970.wav,data/base_audio/clip_07269.wav,0
data/base_audio/clip_02394.wav,data/base_audio/clip_06868.wav,0
data/base_audio/clip_06776.wav,data/base_audio/clip_02156.wav,0
data/base_audio/clip_03692.wav,data/base_audio/clip_05697.wav,0
data/base_audio/clip_03407.wav,data/base_audio/clip_06795.wav,0
data/base_audio/clip_01875.wav,data/base_audio/clip_01321.wav,0
data/base_audio/clip_01558.wav,data/base_audio/clip_01558.wav,1
data/base_audio/clip_00605.wav,data/base_audio/clip_00605.wav,1
data/base_audio/clip_03866.wav,data/base_audio/clip_02421.wav,0
data/base_audio/clip_03301.wav,data/base_audio/clip_02208.wav,0
data/base_audio/clip_03096.wav,data/base_audio/clip_03096.wav,1
data/base_audio/clip_03179.wav,data/base_audio/clip_03179.wav,1
data/base_audio/clip_01113.wav,data/base_audio/clip_00581.wav,0
data/base_audio/clip_01344.wav,data/base_audio/clip_04026.wav,0
data/base_audio/clip_04306.wav,data/base_audio/clip_07299.wav,0
data/base_audio/clip_02607.wav,data/base_audio/clip_00157.wav,0
data/base_audio/clip_02934.wav,data/base_audio/clip_02934.wav,1
data/base_audio/clip_02491.wav,data/base_audio/clip_02491.wav,1
data/base_audio/clip_03300.wav,data/base_audio/clip_06186.wav,0
data/base_audio/clip_06928.wav,data/base_audio/clip_06090.wav,0
data/base_audio/clip_06321.wav,data/base_audio/clip_06321.wav,1
data/base_audio/clip_03801.wav,data/base_audio/clip_03801.wav,1
data/base_audio/clip_06193.wav,data/base_audio/clip_04787.wav,0
data/base_audio/clip_03031.wav,data/base_audio/clip_07080.wav,0
data/base_audio/clip_01090.wav,data/base_audio/clip_05149.wav,0
data/base_audio/clip_02069.wav,data/base_audio/clip_02069.wav,1
data/base_audio/clip_02232.wav,data/base_audio/clip_04010.wav,0
data/base_audio/clip_04441.wav,data/base_audio/clip_05185.wav,0
data/base_audio/clip_06332.wav,data/base_audio/clip_06332.wav,1
data/base_audio/clip_06308.wav,data/base_audio/clip_06308.wav,1
data/base_audio/clip_00433.wav,data/base_audio/clip_06486.wav,0
data/base_audio/clip_06664.wav,data/base_audio/clip_06664.wav,1
data/base_audio/clip_03397.wav,data/base_audio/clip_03397.wav,1
data/base_audio/clip_03378.wav,data/base_audio/clip_01962.wav,0
data/base_audio/clip_03624.wav,data/base_audio/clip_03624.wav,1
data/base_audio/clip_07360.wav,data/base_audio/clip_00322.wav,0
data/base_audio/clip_03737.wav,data/base_audio/clip_07730.wav,0
data/base_audio/clip_04295.wav,data/base_audio/clip_07425.wav,0
data/base_audio/clip_00301.wav,data/base_audio/clip_00301.wav,1
data/base_audio/clip_01457.wav,data/base_audio/clip_06084.wav,0
data/base_audio/clip_04902.wav,data/base_audio/clip_04902.wav,1
data/base_audio/clip_04881.wav,data/base_audio/clip_00611.wav,0
data/base_audio/clip_01991.wav,data/base_audio/clip_01991.wav,1
data/base_audio/clip_04413.wav,data/base_audio/clip_05896.wav,0
data/base_audio/clip_06139.wav,data/base_audio/clip_06139.wav,1
data/base_audio/clip_05008.wav,data/base_audio/clip_05783.wav,0
data/base_audio/clip_00771.wav,data/base_audio/clip_00771.wav,1
data/base_audio/clip_07324.wav,data/base_audio/clip_04252.wav,0
data/base_audio/clip_00719.wav,data/base_audio/clip_05148.wav,0
data/base_audio/clip_00562.wav,data/base_audio/clip_01053.wav,0
data/base_audio/clip_04800.wav,data/base_audio/clip_04800.wav,1
data/base_audio/clip_00250.wav,data/base_audio/clip_01664.wav,0
data/base_audio/clip_07856.wav,data/base_audio/clip_06995.wav,0
data/base_audio/clip_00974.wav,data/base_audio/clip_06822.wav,0
data/base_audio/clip_06004.wav,data/base_audio/clip_06004.wav,1
data/base_audio/clip_06910.wav,data/base_audio/clip_06910.wav,1
data/base_audio/clip_05042.wav,data/base_audio/clip_05042.wav,1
data/base_audio/clip_07558.wav,data/base_audio/clip_07558.wav,1
data/base_audio/clip_00159.wav,data/base_audio/clip_05299.wav,0
data/base_audio/clip_01640.wav,data/base_audio/clip_06131.wav,0
data/base_audio/clip_04510.wav,data/base_audio/clip_04510.wav,1
data/base_audio/clip_03612.wav,data/base_audio/clip_07739.wav,0
data/base_audio/clip_03550.wav,data/base_audio/clip_02937.wav,0
data/base_audio/clip_04696.wav,data/base_audio/clip_04696.wav,1
data/base_audio/clip_01092.wav,data/base_audio/clip_01092.wav,1
data/base_audio/clip_04014.wav,data/base_audio/clip_04014.wav,1
data/base_audio/clip_01770.wav,data/base_audio/clip_01952.wav,0
data/base_audio/clip_02273.wav,data/base_audio/clip_05889.wav,0
data/base_audio/clip_04521.wav,data/base_audio/clip_06255.wav,0
data/base_audio/clip_06690.wav,data/base_audio/clip_06690.wav,1
data/base_audio/clip_05018.wav,data/base_audio/clip_00848.wav,0
data/base_audio/clip_05466.wav,data/base_audio/clip_05466.wav,1
data/base_audio/clip_07534.wav,data/base_audio/clip_00015.wav,0
data/base_audio/clip_06168.wav,data/base_audio/clip_06168.wav,1
data/base_audio/clip_06202.wav,data/base_audio/clip_06202.wav,1
data/base_audio/clip_01113.wav,data/base_audio/clip_01113.wav,1
data/base_audio/clip_07878.wav,data/base_audio/clip_04007.wav,0
data/base_audio/clip_03756.wav,data/base_audio/clip_07544.wav,0
data/base_audio/clip_01002.wav,data/base_audio/clip_01002.wav,1
data/base_audio/clip_00974.wav,data/base_audio/clip_00974.wav,1
data/base_audio/clip_06976.wav,data/base_audio/clip_03072.wav,0
data/base_audio/clip_01905.wav,data/base_audio/clip_07185.wav,0
data/base_audio/clip_03604.wav,data/base_audio/clip_00827.wav,0
data/base_audio/clip_05286.wav,data/base_audio/clip_05286.wav,1
data/base_audio/clip_07738.wav,data/base_audio/clip_02444.wav,0
data/base_audio/clip_07030.wav,data/base_audio/clip_07030.wav,1
data/base_audio/clip_06601.wav,data/base_audio/clip_07399.wav,0
data/base_audio/clip_04997.wav,data/base_audio/clip_06870.wav,0
data/base_audio/clip_07748.wav,data/base_audio/clip_07748.wav,1
data/base_audio/clip_04837.wav,data/base_audio/clip_04837.wav,1
data/base_audio/clip_01327.wav,data/base_audio/clip_01327.wav,1
data/base_audio/clip_01988.wav,data/base_audio/clip_01192.wav,0
data/base_audio/clip_07306.wav,data/base_audio/clip_07306.wav,1
data/base_audio/clip_04761.wav,data/base_audio/clip_03873.wav,0
data/base_audio/clip_02988.wav,data/base_audio/clip_02988.wav,1
data/base_audio/clip_03668.wav,data/base_audio/clip_03668.wav,1
data/base_audio/clip_03640.wav,data/base_audio/clip_06369.wav,0
data/base_audio/clip_04928.wav,data/base_audio/clip_04928.wav,1
data/base_audio/clip_01364.wav,data/base_audio/clip_01364.wav,1
data/base_audio/clip_00758.wav,data/base_audio/clip_00159.wav,0
data/base_audio/clip_02732.wav,data/base_audio/clip_02732.wav,1
data/base_audio/clip_05501.wav,data/base_audio/clip_05501.wav,1
data/base_audio/clip_00919.wav,data/base_audio/clip_05819.wav,0
data/base_audio/clip_07541.wav,data/base_audio/clip_05569.wav,0
data/base_audio/clip_03604.wav,data/base_audio/clip_03604.wav,1
data/base_audio/clip_03642.wav,data/base_audio/clip_03642.wav,1
data/base_audio/clip_03479.wav,data/base_audio/clip_03479.wav,1
data/base_audio/clip_05039.wav,data/base_audio/clip_05971.wav,0
data/base_audio/clip_06552.wav,data/base_audio/clip_01077.wav,0
data/base_audio/clip_02866.wav,data/base_audio/clip_02866.wav,1
data/base_audio/clip_04228.wav,data/base_audio/clip_04892.wav,0
data/base_audio/clip_01477.wav,data/base_audio/clip_01477.wav,1
data/base_audio/clip_01875.wav,data/base_audio/clip_01875.wav,1
data/base_audio/clip_05763.wav,data/base_audio/clip_05763.wav,1
data/base_audio/clip_06135.wav,data/base_audio/clip_06712.wav,0
data/base_audio/clip_07329.wav,data/base_audio/clip_03096.wav,0
data/base_audio/clip_02018.wav,data/base_audio/clip_02018.wav,1
data/base_audio/clip_04605.wav,data/base_audio/clip_02564.wav,0
data/base_audio/clip_06752.wav,data/base_audio/clip_06752.wav,1
data/base_audio/clip_05346.wav,data/base_audio/clip_05346.wav,1
data/base_audio/clip_02402.wav,data/base_audio/clip_05502.wav,0
data/base_audio/clip_04991.wav,data/base_audio/clip_04991.wav,1
data/base_audio/clip_04478.wav,data/base_audio/clip_04478.wav,1
data/base_audio/clip_02862.wav,data/base_audio/clip_01090.wav,0
data/base_audio/clip_02153.wav,data/base_audio/clip_02153.wav,1
data/base_audio/clip_06924.wav,data/base_audio/clip_06924.wav,1
data/base_audio/clip_06659.wav,data/base_audio/clip_00980.wav,0
data/base_audio/clip_05676.wav,data/base_audio/clip_05676.wav,1
data/base_audio/clip_06744.wav,data/base_audio/clip_06744.wav,1
data/base_audio/clip_01312.wav,data/base_audio/clip_01312.wav,1
data/base_audio/clip_02525.wav,data/base_audio/clip_07239.wav,0
data/base_audio/clip_00323.wav,data/base_audio/clip_02328.wav,0
data/base_audio/clip_03131.wav,data/base_audio/clip_06616.wav,0
data/base_audio/clip_05165.wav,data/base_audio/clip_07425.wav,0
data/base_audio/clip_01027.wav,data/base_audio/clip_01027.wav,1
data/base_audio/clip_06233.wav,data/base_audio/clip_07353.wav,0
data/base_audio/clip_04966.wav,data/base_audio/clip_04966.wav,1
data/base_audio/clip_04051.wav,data/base_audio/clip_05660.wav,0
data/base_audio/clip_01696.wav,data/base_audio/clip_05467.wav,0
data/base_audio/clip_02061.wav,data/base_audio/clip_02061.wav,1
data/base_audio/clip_03800.wav,data/base_audio/clip_06009.wav,0
data/base_audio/clip_02224.wav,data/base_audio/clip_03404.wav,0
data/base_audio/clip_00960.wav,data/base_audio/clip_04256.wav,0
data/base_audio/clip_02250.wav,data/base_audio/clip_02250.wav,1
data/base_audio/clip_00108.wav,data/base_audio/clip_07489.wav,0
data/base_audio/clip_05455.wav,data/base_audio/clip_05455.wav,1
data/base_audio/clip_03459.wav,data/base_audio/clip_04900.wav,0
data/base_audio/clip_06290.wav,data/base_audio/clip_02636.wav,0
data/base_audio/clip_03505.wav,data/base_audio/clip_06465.wav,0
data/base_audio/clip_01925.wav,data/base_audio/clip_05237.wav,0
data/base_audio/clip_07740.wav,data/base_audio/clip_07740.wav,1
data/base_audio/clip_02508.wav,data/base_audio/clip_02508.wav,1
data/base_audio/clip_05366.wav,data/base_audio/clip_05366.wav,1
data/base_audio/clip_03786.wav,data/base_audio/clip_03786.wav,1
data/base_audio/clip_07299.wav,data/base_audio/clip_00776.wav,0
data/base_audio/clip_04282.wav,data/base_audio/clip_04282.wav,1
data/base_audio/clip_04500.wav,data/base_audio/clip_04500.wav,1
data/base_audio/clip_01069.wav,data/base_audio/clip_03110.wav,0
data/base_audio/clip_01452.wav,data/base_audio/clip_01452.wav,1
data/base_audio/clip_06122.wav,data/base_audio/clip_03894.wav,0
data/base_audio/clip_05612.wav,data/base_audio/clip_07450.wav,0
data/base_audio/clip_04369.wav,data/base_audio/clip_04369.wav,1
data/base_audio/clip_07647.wav,data/base_audio/clip_07647.wav,1
data/base_audio/clip_04367.wav,data/base_audio/clip_02248.wav,0
data/base_audio/clip_05330.wav,data/base_audio/clip_04653.wav,0
data/base_audio/clip_01736.wav,data/base_audio/clip_00321.wav,0
data/base_audio/clip_06420.wav,data/base_audio/clip_01406.wav,0
data/base_audio/clip_02145.wav,data/base_audio/clip_02145.wav,1
data/base_audio/clip_04737.wav,data/base_audio/clip_04737.wav,1
data/base_audio/clip_00134.wav,data/base_audio/clip_00134.wav,1
data/base_audio/clip_05141.wav,data/base_audio/clip_05472.wav,0
data/base_audio/clip_00280.wav,data/base_audio/clip_03021.wav,0
data/base_audio/clip_05986.wav,data/base_audio/clip_06311.wav,0
data/base_audio/clip_03486.wav,data/base_audio/clip_03486.wav,1
data/base_audio/clip_01913.wav,data/base_audio/clip_02664.wav,0
data/base_audio/clip_00017.wav,data/base_audio/clip_01782.wav,0
data/base_audio/clip_02623.wav,data/base_audio/clip_02623.wav,1
data/base_audio/clip_05161.wav,data/base_audio/clip_05161.wav,1
data/base_audio/clip_01140.wav,data/base_audio/clip_01140.wav,1
data/base_audio/clip_07033.wav,data/base_audio/clip_06240.wav,0
data/base_audio/clip_07352.wav,data/base_audio/clip_07352.wav,1
data/base_audio/clip_03217.wav,data/base_audio/clip_03217.wav,1
data/base_audio/clip_06944.wav,data/base_audio/clip_06944.wav,1
data/base_audio/clip_02268.wav,data/base_audio/clip_07694.wav,0
data/base_audio/clip_04294.wav,data/base_audio/clip_02958.wav,0
data/base_audio/clip_06524.wav,data/base_audio/clip_06524.wav,1
data/base_audio/clip_05850.wav,data/base_audio/clip_05850.wav,1
data/base_audio/clip_07724.wav,data/base_audio/clip_01360.wav,0
data/base_audio/clip_02033.wav,data/base_audio/clip_02033.wav,1
data/base_audio/clip_06695.wav,data/base_audio/clip_07666.wav,0
data/base_audio/clip_03678.wav,data/base_audio/clip_03678.wav,1
data/base_audio/clip_00578.wav,data/base_audio/clip_07527.wav,0
data/base_audio/clip_07047.wav,data/base_audio/clip_00856.wav,0
data/base_audio/clip_04017.wav,data/base_audio/clip_04017.wav,1
data/base_audio/clip_03924.wav,data/base_audio/clip_01913.wav,0
data/base_audio/clip_02878.wav,data/base_audio/clip_05587.wav,0
data/base_audio/clip_04426.wav,data/base_audio/clip_04426.wav,1
data/base_audio/clip_05701.wav,data/base_audio/clip_05153.wav,0
data/base_audio/clip_01675.wav,data/base_audio/clip_06502.wav,0
data/base_audio/clip_05308.wav,data/base_audio/clip_05308.wav,1
data/base_audio/clip_06716.wav,data/base_audio/clip_01987.wav,0
data/base_audio/clip_06266.wav,data/base_audio/clip_02278.wav,0
data/base_audio/clip_05433.wav,data/base_audio/clip_05433.wav,1
data/base_audio/clip_07782.wav,data/base_audio/clip_07782.wav,1
data/base_audio/clip_06443.wav,data/base_audio/clip_01672.wav,0
data/base_audio/clip_02880.wav,data/base_audio/clip_02880.wav,1
data/base_audio/clip_01431.wav,data/base_audio/clip_01431.wav,1
data/base_audio/clip_02364.wav,data/base_audio/clip_05149.wav,0
data/base_audio/clip_02603.wav,data/base_audio/clip_03774.wav,0
data/base_audio/clip_00008.wav,data/base_audio/clip_00210.wav,0
data/base_audio/clip_06755.wav,data/base_audio/clip_00211.wav,0
data/base_audio/clip_05367.wav,data/base_audio/clip_03221.wav,0
data/base_audio/clip_05869.wav,data/base_audio/clip_05708.wav,0
data/base_audio/clip_06133.wav,data/base_audio/clip_06133.wav,1
data/base_audio/clip_01397.wav,data/base_audio/clip_01397.wav,1
data/base_audio/clip_06954.wav,data/base_audio/clip_05472.wav,0
data/base_audio/clip_02873.wav,data/base_audio/clip_03912.wav,0
data/base_audio/clip_01621.wav,data/base_audio/clip_03726.wav,0
data/base_audio/clip_03032.wav,data/base_audio/clip_03032.wav,1
data/base_audio/clip_01471.wav,data/base_audio/clip_01471.wav,1
data/base_audio/clip_06174.wav,data/base_audio/clip_06174.wav,1
data/base_audio/clip_01742.wav,data/base_audio/clip_02619.wav,0
data/base_audio/clip_03785.wav,data/base_audio/clip_03785.wav,1
data/base_audio/clip_04921.wav,data/base_audio/clip_04921.wav,1
data/base_audio/clip_07554.wav,data/base_audio/clip_07554.wav,1
data/base_audio/clip_00237.wav,data/base_audio/clip_07435.wav,0
data/base_audio/clip_00877.wav,data/base_audio/clip_00396.wav,0
data/base_audio/clip_03448.wav,data/base_audio/clip_03448.wav,1
data/base_audio/clip_07797.wav,data/base_audio/clip_04877.wav,0
data/base_audio/clip_04517.wav,data/base_audio/clip_02392.wav,0
data/base_audio/clip_06849.wav,data/base_audio/clip_02488.wav,0
data/base_audio/clip_00581.wav,data/base_audio/clip_07799.wav,0
data/base_audio/clip_06165.wav,data/base_audio/clip_06165.wav,1
data/base_audio/clip_01810.wav,data/base_audio/clip_04342.wav,0
